user_id,date,playtime,stages_cleared,gacha_pulls,pvp_battles,guild_activities
U000082,11/07,183,39,4,12,1
U000082,11/08,193,24,8,14,4
U000082,11/09,124,7,8,11,0
U000082,11/10,92,13,6,11,2
U000082,11/11,127,5,3,12,4
U000082,11/12,44,23,1,5,3
U000082,11/13,60,18,4,14,0
U000082,11/14,224,20,4,14,4
U000082,11/15,230,36,4,10,3
U000082,11/16,37,36,8,12,3
U000082,11/17,159,21,4,2,4
U000082,11/18,112,19,3,3,1
U000082,11/19,65,20,9,4,2
U000082,11/20,154,39,7,8,1
U000082,11/21,69,17,8,6,2
U000082,11/22,52,36,8,14,4
U000082,11/23,135,12,8,7,0
U000082,11/24,196,39,7,3,2
U000082,11/25,104,20,3,1,2
U000082,11/26,96,37,5,11,1
U000082,11/27,52,38,0,1,1
U000082,11/28,208,36,2,0,3
U000082,11/29,154,20,8,14,2
U000082,11/30,127,26,8,3,4
U000082,12/01,221,18,0,5,3
U000082,12/02,83,6,1,0,3
U000082,12/03,187,24,5,7,2
U000082,12/04,234,33,9,1,2
U000082,12/05,169,27,8,7,3
U000082,12/06,62,33,2,2,2
U000082,12/07,225,36,5,14,0
U000082,12/08,108,10,0,14,1
U000082,12/09,236,29,5,13,0
U000082,12/10,85,22,2,5,1
U000082,12/11,205,16,6,11,1
U000082,12/12,47,39,5,4,3
U000082,12/13,199,9,8,3,4
U000082,12/14,35,38,9,1,4
U000082,12/15,194,32,2,10,0
U000082,12/16,142,13,7,8,2
U000082,12/17,164,16,0,3,2
U000082,12/18,82,14,3,8,0
U000082,12/19,47,35,6,14,4
U000082,12/20,31,7,6,0,1
U000082,12/21,153,27,2,11,0
U000082,12/22,189,5,4,3,4
U000082,12/23,234,12,6,7,3
U000082,12/24,163,37,4,12,0
U000082,12/25,234,34,5,13,2
U000082,12/26,171,9,3,8,1
U000082,12/27,103,5,0,7,4
U000082,12/28,36,37,0,7,2
U000082,12/29,137,20,3,9,3
U000082,12/30,194,35,5,10,3
U000082,12/31,81,26,2,14,0
U000082,01/01,160,17,6,14,2
U000082,01/02,47,33,6,13,1
U000082,01/03,100,34,2,12,4
U000082,01/04,231,39,7,3,0
U000082,01/05,61,34,7,1,0
U000082,01/06,178,27,6,11,1
U000082,01/07,94,25,8,14,0
U000082,01/08,96,27,4,10,2
U000082,01/09,166,13,0,7,2
U000082,01/10,203,27,6,9,3
U000082,01/11,143,34,6,10,4
U000082,01/12,86,32,9,1,2
U000082,01/13,89,38,1,12,1
U000082,01/14,178,13,1,9,0
U000082,01/15,237,27,2,1,2
U000082,01/16,60,29,8,3,3
U000082,01/17,35,6,2,10,0
U000082,01/18,231,31,4,3,1
U000082,01/19,174,25,0,4,4
U000082,01/20,170,5,8,7,0
U000082,01/21,188,23,3,6,4
U000082,01/22,44,20,2,11,3
U000082,01/23,228,13,8,5,0
U000082,01/24,54,10,8,12,1
U000082,01/25,237,37,1,14,2
U000082,01/26,67,35,2,8,2
U000082,01/27,194,12,2,9,2
U000082,01/28,90,12,4,13,3
U000082,01/29,53,29,8,8,2
U000083,11/01,219,17,3,13,0
U000083,11/02,31,24,7,5,3
U000083,11/03,208,12,6,3,3
U000083,11/04,96,17,3,8,1
U000083,11/05,55,11,6,2,2
U000083,11/06,127,6,6,2,3
U000083,11/07,208,29,4,9,0
U000083,11/08,85,20,1,2,0
U000083,11/09,110,34,6,8,3
U000083,11/10,146,23,9,13,0
U000083,11/11,100,34,9,14,2
U000083,11/12,70,27,4,9,3
U000083,11/13,95,38,2,11,1
U000083,11/14,119,20,5,9,1
U000083,11/15,230,23,8,7,0
U000083,11/16,34,37,5,8,0
U000083,11/17,176,26,1,5,2
U000083,11/18,233,9,8,1,2
U000083,11/19,214,33,2,8,2
U000083,11/20,150,37,8,0,0
U000083,11/21,198,23,9,4,4
U000083,11/22,197,9,9,8,3
U000083,11/23,206,18,1,8,2
U000083,11/24,161,35,2,3,3
U000083,11/25,38,20,7,0,3
U000083,11/26,177,23,8,4,0
U000083,11/27,135,12,7,1,3
U000083,11/28,177,20,4,4,3
U000083,11/29,68,17,5,7,2
U000083,11/30,39,12,4,8,0
U000083,12/01,207,16,7,12,2
U000083,12/02,155,17,2,5,2
U000083,12/03,118,23,7,10,2
U000083,12/04,52,20,9,9,4
U000083,12/05,154,16,2,10,4
U000083,12/06,141,14,6,6,4
U000083,12/07,227,22,7,1,0
U000083,12/08,209,10,9,4,3
U000083,12/09,73,5,2,7,1
U000083,12/10,212,6,6,4,0
U000083,12/11,42,35,2,8,2
U000083,12/12,49,10,3,6,1
U000083,12/13,90,19,4,14,4
U000083,12/14,104,15,3,14,4
U000083,12/15,86,37,5,10,1
U000083,12/16,202,9,7,4,1
U000083,12/17,193,32,8,6,3
U000083,12/18,132,14,6,9,3
U000083,12/19,200,36,8,10,4
U000083,12/20,158,15,7,13,3
U000083,12/21,142,19,7,7,1
U000083,12/22,142,19,7,4,3
U000083,12/23,128,21,4,11,0
U000083,12/24,192,21,7,8,0
U000083,12/25,71,15,9,9,3
U000083,12/26,95,5,6,9,3
U000083,12/27,117,34,5,7,2
U000083,12/28,130,20,3,7,3
U000083,12/29,82,30,6,1,3
U000083,12/30,238,22,5,10,4
U000083,12/31,151,12,9,9,2
U000083,01/01,90,32,9,12,4
U000083,01/02,155,21,6,0,1
U000083,01/03,169,20,8,9,1
U000083,01/04,91,19,4,5,2
U000083,01/05,130,30,0,8,4
U000083,01/06,103,28,7,12,4
U000083,01/07,146,38,5,4,0
U000083,01/08,111,25,3,10,1
U000083,01/09,92,26,2,10,1
U000083,01/10,231,29,3,9,2
U000083,01/11,52,12,4,12,4
U000083,01/12,231,26,8,12,2
U000083,01/13,122,19,6,6,1
U000083,01/14,176,20,9,0,2
U000083,01/15,237,15,3,14,4
U000083,01/16,74,12,9,7,4
U000083,01/17,163,8,9,10,1
U000083,01/18,233,25,9,8,4
U000083,01/19,187,16,3,10,3
U000083,01/20,184,25,6,12,0
U000083,01/21,35,33,7,8,2
U000083,01/22,105,28,2,13,0
U000083,01/23,45,14,4,3,4
U000083,01/24,238,37,6,12,3
U000083,01/25,205,7,0,12,1
U000083,01/26,61,36,8,14,2
U000083,01/27,85,18,8,10,0
U000083,01/28,50,10,3,11,4
U000083,01/29,211,7,9,2,0
U000084,11/01,86,27,5,6,2
U000084,11/02,127,27,6,0,4
U000084,11/03,56,37,9,8,1
U000084,11/04,153,9,7,4,3
U000084,11/05,141,33,2,1,4
U000084,11/06,151,18,7,0,1
U000084,11/07,121,28,2,0,1
U000084,11/08,176,25,4,0,3
U000084,11/09,58,15,3,5,2
U000084,11/10,68,36,3,11,0
U000084,11/11,68,34,8,6,3
U000084,11/12,52,7,8,11,4
U000084,11/13,59,25,2,3,0
U000084,11/14,189,30,8,13,3
U000084,11/15,199,23,1,10,3
U000084,11/16,92,24,7,6,3
U000084,11/17,76,9,5,5,2
U000084,11/18,227,32,0,9,2
U000084,11/19,117,24,2,7,4
U000084,11/20,109,7,1,12,3
U000084,11/21,239,33,7,4,4
U000084,11/22,215,34,1,4,1
U000084,11/23,189,23,2,0,3
U000084,11/24,111,19,6,4,4
U000084,11/25,138,16,1,7,2
U000084,11/26,104,11,9,5,3
U000084,11/27,206,28,8,12,4
U000084,11/28,201,22,9,12,4
U000084,11/29,108,15,4,0,3
U000084,11/30,46,7,0,12,2
U000084,12/01,98,23,7,4,0
U000084,12/02,196,37,7,9,0
U000084,12/03,111,23,9,0,1
U000084,12/04,133,32,9,1,3
U000084,12/05,152,29,8,8,4
U000084,12/06,151,21,1,13,0
U000084,12/07,80,6,6,12,1
U000084,12/08,159,24,5,10,0
U000084,12/09,218,17,6,11,0
U000084,12/10,46,30,4,0,0
U000084,12/11,107,37,6,14,2
U000084,12/12,110,9,0,2,0
U000084,12/13,202,10,9,3,1
U000084,12/14,100,36,7,6,1
U000084,12/15,75,28,8,11,3
U000084,12/16,187,20,3,1,4
U000084,12/17,50,31,6,7,1
U000084,12/18,186,15,2,0,2
U000084,12/19,205,33,8,1,0
U000084,12/20,36,31,4,14,2
U000084,12/21,51,34,6,14,3
U000084,12/22,173,30,8,5,1
U000084,12/23,102,29,7,8,1
U000084,12/24,65,16,2,5,2
U000084,12/25,149,39,9,0,1
U000084,12/26,57,5,2,14,3
U000084,12/27,85,19,9,5,4
U000084,12/28,141,30,0,6,4
U000084,12/29,238,32,2,7,2
U000084,12/30,199,11,5,12,0
U000084,12/31,113,32,5,13,3
U000084,01/01,179,29,1,6,4
U000084,01/02,115,19,1,11,3
U000084,01/03,235,15,2,14,1
U000084,01/04,153,7,1,12,3
U000084,01/05,199,28,6,9,4
U000084,01/06,151,12,6,2,4
U000084,01/07,144,30,2,12,1
U000084,01/08,123,30,0,3,0
U000084,01/09,31,20,8,6,4
U000084,01/10,43,6,1,5,0
U000084,01/11,178,7,0,2,0
U000084,01/12,56,22,1,4,1
U000084,01/13,133,12,4,2,0
U000084,01/14,131,22,7,7,1
U000084,01/15,163,10,3,4,2
U000084,01/16,47,17,8,3,3
U000084,01/17,193,28,1,13,1
U000084,01/18,35,39,6,13,3
U000084,01/19,40,15,1,5,4
U000084,01/20,184,28,4,10,3
U000084,01/21,89,13,5,3,0
U000084,01/22,211,16,3,8,1
U000084,01/23,37,26,0,5,4
U000084,01/24,41,29,1,12,3
U000084,01/25,103,29,1,12,0
U000084,01/26,177,28,5,2,2
U000084,01/27,88,17,1,0,3
U000084,01/28,118,27,4,7,3
U000084,01/29,221,8,3,8,4
U000085,11/01,94,19,9,4,1
U000085,11/02,149,11,7,14,2
U000085,11/03,111,39,1,9,2
U000085,11/04,163,15,6,5,3
U000085,11/05,177,14,4,5,1
U000085,11/06,233,16,9,5,3
U000085,11/07,152,21,4,8,4
U000085,11/08,34,25,8,4,4
U000085,11/09,98,11,8,4,3
U000085,11/10,149,31,3,10,0
U000085,11/11,74,18,2,9,2
U000085,11/12,230,16,7,8,0
U000085,11/13,69,16,3,6,2
U000085,11/14,199,26,2,9,3
U000085,11/15,124,18,9,4,3
U000085,11/16,92,39,0,5,1
U000085,11/17,161,16,5,5,4
U000085,11/18,50,24,5,13,4
U000085,11/19,236,27,6,13,1
U000085,11/20,75,27,8,3,0
U000085,11/21,55,39,1,4,3
U000085,11/22,126,20,1,11,0
U000085,11/23,94,17,6,8,1
U000085,11/24,229,33,2,4,4
U000085,11/25,80,15,1,14,1
U000085,11/26,192,13,2,8,1
U000085,11/27,198,26,8,10,1
U000085,11/28,186,37,0,11,0
U000085,11/29,100,25,8,10,0
U000085,11/30,198,24,5,7,1
U000085,12/01,193,31,0,1,2
U000085,12/02,209,27,5,6,4
U000085,12/03,234,29,9,0,4
U000085,12/04,191,18,5,5,0
U000085,12/05,188,6,6,2,2
U000085,12/06,86,39,1,13,4
U000085,12/07,163,12,8,9,2
U000085,12/08,34,27,6,3,0
U000085,12/09,137,12,3,2,2
U000085,12/10,202,7,4,10,2
U000085,12/11,198,32,5,1,3
U000085,12/12,118,31,0,10,4
U000085,12/13,217,21,9,14,0
U000085,12/14,184,9,3,6,3
U000085,12/15,53,7,8,6,2
U000085,12/16,111,27,2,6,3
U000085,12/17,168,11,9,2,2
U000085,12/18,175,9,9,5,0
U000085,12/19,48,25,1,1,0
U000085,12/20,183,12,8,2,2
U000085,12/21,169,30,1,11,3
U000085,12/22,184,30,4,4,1
U000085,12/23,96,37,8,11,0
U000085,12/24,186,7,7,6,4
U000085,12/25,184,24,7,14,0
U000085,12/26,218,16,2,5,1
U000085,12/27,136,17,5,2,1
U000085,12/28,149,16,3,12,1
U000085,12/29,94,24,7,1,1
U000085,12/30,127,27,3,12,3
U000085,12/31,64,6,4,4,3
U000085,01/01,144,17,1,5,0
U000085,01/02,63,20,9,7,0
U000085,01/03,124,12,8,12,2
U000085,01/04,118,33,1,8,3
U000085,01/05,188,10,7,8,1
U000085,01/06,184,15,1,3,2
U000085,01/07,117,39,4,9,3
U000085,01/08,82,10,3,2,4
U000085,01/09,42,26,6,14,4
U000085,01/10,179,18,6,7,1
U000085,01/11,67,12,0,9,3
U000085,01/12,78,19,2,10,2
U000085,01/13,116,26,7,12,4
U000085,01/14,147,13,9,4,0
U000085,01/15,141,9,4,7,4
U000085,01/16,229,7,6,10,0
U000085,01/17,42,21,0,12,4
U000085,01/18,153,18,7,5,4
U000085,01/19,218,21,0,14,0
U000085,01/20,96,35,1,3,3
U000085,01/21,185,20,7,4,4
U000085,01/22,68,18,9,5,4
U000085,01/23,212,34,6,2,1
U000085,01/24,126,28,6,10,3
U000085,01/25,146,5,5,12,4
U000085,01/26,101,38,1,9,1
U000085,01/27,37,32,6,7,1
U000085,01/28,151,16,8,13,3
U000085,01/29,101,16,5,10,1
U000086,11/01,59,37,6,9,3
U000086,11/02,216,21,2,2,3
U000086,11/03,168,27,0,10,4
U000086,11/04,128,26,3,7,4
U000086,11/05,39,5,0,7,1
U000086,11/06,109,7,3,9,0
U000086,11/07,53,22,2,2,1
U000086,11/08,104,33,4,10,2
U000086,11/09,91,26,5,7,1
U000086,11/10,110,21,5,13,1
U000086,11/11,184,26,0,0,4
U000086,11/12,231,30,4,13,3
U000086,11/13,93,35,0,13,2
U000086,11/14,225,7,9,10,4
U000086,11/15,239,21,3,14,0
U000086,11/16,116,7,2,10,3
U000086,11/17,131,11,6,9,0
U000086,11/18,134,22,3,13,4
U000086,11/19,209,11,6,10,2
U000086,11/20,181,22,0,1,0
U000086,11/21,116,25,0,5,3
U000086,11/22,103,19,5,7,3
U000086,11/23,190,17,9,1,3
U000086,11/24,166,6,4,9,3
U000086,11/25,41,32,1,1,3
U000086,11/26,234,27,2,9,0
U000086,11/27,55,11,0,9,0
U000086,11/28,191,30,9,3,4
U000086,11/29,221,33,0,3,0
U000086,11/30,81,22,2,3,2
U000086,12/01,68,5,2,5,0
U000086,12/02,67,32,3,0,2
U000086,12/03,85,37,4,3,4
U000086,12/04,141,13,8,12,4
U000086,12/05,56,36,3,2,3
U000086,12/06,207,22,8,1,4
U000086,12/07,196,22,6,4,3
U000086,12/08,106,6,5,2,3
U000086,12/09,215,13,8,1,4
U000086,12/10,172,17,0,4,0
U000086,12/11,141,13,0,1,3
U000086,12/12,131,38,6,4,1
U000086,12/13,162,39,7,2,0
U000086,12/14,228,38,0,11,3
U000086,12/15,167,22,4,13,1
U000086,12/16,89,12,3,9,4
U000086,12/17,203,12,1,1,4
U000086,12/18,232,8,5,9,4
U000086,12/19,180,24,4,7,1
U000086,12/20,125,14,4,0,3
U000086,12/21,153,5,4,7,0
U000086,12/22,52,11,5,2,1
U000086,12/23,58,13,2,9,2
U000086,12/24,58,8,8,0,2
U000086,12/25,156,6,2,5,3
U000086,12/26,121,38,0,12,2
U000086,12/27,51,22,0,7,4
U000086,12/28,194,6,7,1,1
U000086,12/29,226,32,3,1,0
U000086,12/30,201,30,8,14,4
U000086,12/31,82,37,1,3,3
U000086,01/01,43,31,8,9,4
U000086,01/02,66,16,1,6,4
U000086,01/03,144,7,0,1,4
U000086,01/04,31,35,2,12,1
U000086,01/05,119,25,2,4,4
U000086,01/06,145,14,8,6,1
U000086,01/07,71,37,4,8,3
U000086,01/08,125,6,0,3,3
U000086,01/09,50,34,4,4,0
U000086,01/10,116,14,7,2,4
U000086,01/11,69,17,4,2,4
U000086,01/12,30,27,9,14,1
U000086,01/13,163,26,6,13,4
U000086,01/14,183,13,8,11,2
U000086,01/15,142,25,1,0,0
U000086,01/16,230,14,1,5,3
U000086,01/17,89,13,4,8,3
U000086,01/18,179,26,9,4,1
U000086,01/19,231,27,4,10,1
U000086,01/20,218,15,2,5,2
U000086,01/21,55,38,3,10,0
U000086,01/22,70,28,6,5,4
U000086,01/23,147,22,4,13,4
U000086,01/24,82,15,3,9,0
U000086,01/25,54,17,9,6,3
U000086,01/26,36,13,9,5,2
U000086,01/27,36,12,9,3,2
U000086,01/28,145,30,6,9,4
U000086,01/29,190,29,0,9,4
U000087,11/01,174,26,8,1,2
U000087,11/02,70,14,2,14,1
U000087,11/03,55,38,8,0,0
U000087,11/04,40,10,8,12,1
U000087,11/05,103,22,9,1,2
U000087,11/06,133,31,5,14,0
U000087,11/07,38,25,3,13,0
U000087,11/08,76,28,4,6,2
U000087,11/09,138,34,9,6,4
U000087,11/10,126,24,4,1,4
U000087,11/11,86,34,2,1,0
U000087,11/12,31,33,8,10,0
U000087,11/13,173,16,9,8,0
U000087,11/14,116,15,7,1,3
U000087,11/15,40,22,1,1,4
U000087,11/16,48,28,5,2,1
U000087,11/17,206,10,6,8,2
U000087,11/18,72,23,5,1,1
U000087,11/19,36,11,5,5,3
U000087,11/20,79,18,8,14,0
U000087,11/21,123,26,3,8,0
U000087,11/22,78,25,7,8,3
U000087,11/23,102,36,5,12,1
U000087,11/24,72,31,2,3,2
U000087,11/25,57,25,6,14,2
U000087,11/26,50,12,8,6,0
U000087,11/27,199,24,6,3,3
U000087,11/28,189,7,0,1,0
U000087,11/29,123,20,1,4,3
U000087,11/30,190,30,5,9,4
U000087,12/01,192,12,6,13,0
U000087,12/02,215,25,2,2,3
U000087,12/03,50,36,7,13,2
U000087,12/04,39,35,0,4,2
U000087,12/05,87,5,5,10,3
U000087,12/06,143,9,2,2,1
U000087,12/07,34,11,7,3,0
U000087,12/08,70,27,4,14,3
U000087,12/09,101,24,6,14,1
U000087,12/10,38,18,3,10,1
U000087,12/11,169,32,9,7,0
U000087,12/12,176,34,0,13,3
U000087,12/13,36,5,2,1,2
U000087,12/14,239,13,8,4,0
U000087,12/15,71,22,7,4,4
U000087,12/16,40,22,9,13,0
U000087,12/17,58,10,3,5,2
U000087,12/18,175,34,6,11,0
U000087,12/19,44,17,3,10,2
U000087,12/20,152,9,7,1,0
U000087,12/21,37,14,5,14,0
U000087,12/22,156,39,3,6,2
U000087,12/23,42,29,1,5,1
U000087,12/24,190,37,8,8,2
U000087,12/25,101,36,6,13,1
U000087,12/26,199,31,6,6,3
U000087,12/27,92,6,6,8,4
U000087,12/28,49,6,9,13,4
U000087,12/29,171,23,4,5,4
U000087,12/30,192,36,2,11,2
U000087,12/31,205,28,9,11,0
U000087,01/01,106,27,5,11,4
U000087,01/02,199,16,3,10,4
U000087,01/03,171,16,2,6,0
U000087,01/04,223,26,6,2,0
U000087,01/05,197,34,7,0,2
U000087,01/06,159,35,6,1,0
U000087,01/07,125,27,1,5,1
U000087,01/08,182,20,3,5,3
U000087,01/09,96,18,8,14,3
U000087,01/10,217,31,5,9,2
U000087,01/11,188,17,7,0,1
U000087,01/12,204,32,4,2,3
U000087,01/13,117,38,6,4,2
U000087,01/14,210,35,1,10,2
U000087,01/15,68,7,6,1,0
U000087,01/16,194,37,3,7,1
U000087,01/17,202,25,3,3,3
U000087,01/18,197,14,0,13,2
U000087,01/19,65,12,4,3,3
U000087,01/20,86,10,0,10,1
U000087,01/21,32,7,1,13,4
U000087,01/22,88,27,1,6,0
U000087,01/23,36,25,9,12,4
U000087,01/24,161,15,6,11,3
U000087,01/25,84,19,8,10,0
U000087,01/26,108,12,5,13,0
U000087,01/27,179,24,1,1,2
U000087,01/28,184,23,0,4,1
U000087,01/29,102,13,1,0,4
U000088,11/01,108,30,2,14,3
U000088,11/02,38,8,5,0,3
U000088,11/03,87,20,0,6,2
U000088,11/04,93,20,0,1,3
U000088,11/05,235,27,6,14,4
U000088,11/06,99,7,6,5,4
U000088,11/07,115,36,1,11,2
U000088,11/08,91,38,6,9,1
U000088,11/09,79,39,6,5,0
U000088,11/10,86,38,2,1,4
U000088,11/11,191,24,4,8,0
U000088,11/12,154,23,5,11,3
U000088,11/13,65,25,9,6,0
U000088,11/14,235,36,7,11,4
U000088,11/15,49,16,1,12,3
U000088,11/16,37,8,0,3,3
U000088,11/17,134,26,0,10,1
U000088,11/18,136,30,1,13,3
U000088,11/19,64,10,8,10,0
U000088,11/20,117,13,7,5,2
U000088,11/21,45,21,0,8,2
U000088,11/22,154,10,4,3,2
U000088,11/23,90,6,3,12,3
U000088,11/24,228,31,6,10,0
U000088,11/25,232,5,2,12,1
U000088,11/26,180,25,3,5,1
U000088,11/27,98,12,4,13,4
U000088,11/28,64,36,8,14,0
U000088,11/29,201,10,6,6,1
U000088,11/30,85,5,6,10,2
U000088,12/01,196,22,3,10,2
U000088,12/02,130,23,3,13,3
U000088,12/03,192,24,6,0,2
U000088,12/04,34,17,1,6,2
U000088,12/05,118,23,2,7,3
U000088,12/06,99,29,1,4,4
U000088,12/07,138,5,6,10,2
U000088,12/08,47,29,4,4,3
U000088,12/09,196,11,8,14,2
U000088,12/10,163,37,2,1,0
U000088,12/11,126,25,2,8,3
U000088,12/12,80,38,3,12,2
U000088,12/13,155,33,0,13,0
U000088,12/14,214,24,3,13,4
U000088,12/15,33,17,8,1,4
U000088,12/16,81,8,5,2,3
U000088,12/17,207,19,9,11,3
U000088,12/18,50,16,8,7,3
U000088,12/19,140,23,7,2,3
U000088,12/20,199,15,8,5,1
U000088,12/21,217,5,2,1,3
U000088,12/22,93,27,1,10,4
U000088,12/23,68,6,7,2,2
U000088,12/24,186,18,9,13,3
U000088,12/25,164,17,8,11,0
U000088,12/26,211,12,5,1,4
U000088,12/27,163,32,4,8,0
U000088,12/28,159,26,0,7,3
U000088,12/29,53,22,5,4,4
U000088,12/30,178,24,4,2,2
U000088,12/31,79,26,4,4,0
U000088,01/01,119,5,3,10,4
U000088,01/02,47,36,6,7,3
U000088,01/03,142,7,6,1,1
U000088,01/04,164,17,5,14,1
U000088,01/05,144,23,1,13,3
U000088,01/06,145,32,3,8,4
U000088,01/07,210,9,6,14,4
U000088,01/08,147,8,0,13,1
U000088,01/09,223,37,0,1,0
U000088,01/10,114,16,5,7,4
U000088,01/11,169,8,0,10,3
U000088,01/12,58,23,6,10,3
U000088,01/13,161,33,2,5,2
U000088,01/14,43,21,2,7,4
U000088,01/15,58,10,0,12,3
U000088,01/16,136,30,9,12,4
U000088,01/17,180,17,6,6,3
U000088,01/18,98,31,0,5,0
U000088,01/19,162,33,5,6,1
U000088,01/20,126,28,8,1,0
U000088,01/21,40,15,9,12,1
U000088,01/22,181,25,4,4,1
U000088,01/23,231,13,2,3,2
U000088,01/24,80,12,1,13,1
U000088,01/25,42,17,8,5,4
U000088,01/26,35,27,2,11,0
U000088,01/27,91,32,3,3,0
U000088,01/28,88,30,8,7,3
U000088,01/29,188,14,9,1,1
U000089,11/01,160,5,7,2,1
U000089,11/02,57,32,1,10,0
U000089,11/03,126,5,0,12,1
U000089,11/04,126,16,7,8,1
U000089,11/05,41,38,5,1,0
U000089,11/06,58,25,5,2,1
U000089,11/07,221,16,5,9,1
U000089,11/08,214,29,0,3,2
U000089,11/09,117,8,7,10,3
U000089,11/10,135,37,9,1,4
U000089,11/11,199,9,2,3,3
U000089,11/12,164,20,4,8,2
U000089,11/13,80,36,5,6,3
U000089,11/14,123,28,0,5,3
U000089,11/15,165,21,6,12,0
U000089,11/16,236,27,6,3,1
U000089,11/17,116,17,5,13,0
U000089,11/18,173,27,0,4,2
U000089,11/19,64,11,2,2,1
U000089,11/20,174,12,2,2,2
U000089,11/21,190,8,4,0,2
U000089,11/22,134,22,2,8,2
U000089,11/23,50,28,6,11,0
U000089,11/24,96,36,3,12,0
U000089,11/25,114,8,6,12,4
U000089,11/26,198,8,2,14,2
U000089,11/27,208,8,9,1,4
U000089,11/28,216,18,5,14,2
U000089,11/29,64,10,8,6,3
U000089,11/30,121,28,7,8,3
U000089,12/01,34,19,6,12,4
U000089,12/02,80,26,2,2,1
U000089,12/03,176,31,1,2,1
U000089,12/04,178,20,5,3,4
U000089,12/05,96,22,7,5,1
U000089,12/06,87,24,5,8,0
U000089,12/07,226,11,4,11,0
U000089,12/08,231,22,3,12,4
U000089,12/09,237,23,4,10,2
U000089,12/10,136,39,9,9,1
U000089,12/11,160,20,5,14,4
U000089,12/12,130,36,8,5,1
U000089,12/13,31,37,7,12,0
U000089,12/14,222,18,6,13,4
U000089,12/15,129,16,0,9,1
U000089,12/16,180,35,7,12,3
U000089,12/17,222,36,1,8,4
U000089,12/18,80,5,2,5,1
U000089,12/19,88,5,7,8,4
U000089,12/20,159,35,3,12,3
U000089,12/21,229,5,8,3,3
U000089,12/22,164,23,3,2,2
U000089,12/23,42,16,5,1,4
U000089,12/24,182,5,6,14,3
U000089,12/25,70,10,3,9,3
U000089,12/26,157,15,6,12,1
U000089,12/27,174,13,7,1,3
U000089,12/28,146,14,7,2,0
U000089,12/29,82,15,9,10,3
U000089,12/30,61,36,1,13,0
U000089,12/31,65,23,3,2,3
U000089,01/01,220,5,4,14,0
U000089,01/02,120,36,1,14,0
U000089,01/03,53,14,3,3,3
U000089,01/04,158,10,7,9,4
U000089,01/05,189,34,6,4,1
U000089,01/06,202,11,9,14,0
U000089,01/07,126,39,7,9,4
U000089,01/08,74,32,9,2,0
U000089,01/09,222,21,8,8,4
U000089,01/10,129,13,4,0,0
U000089,01/11,178,8,6,2,0
U000089,01/12,181,6,3,4,3
U000089,01/13,161,32,5,9,3
U000089,01/14,135,27,1,3,0
U000089,01/15,237,33,9,9,2
U000089,01/16,177,5,7,4,4
U000089,01/17,43,38,6,2,2
U000089,01/18,226,6,9,4,4
U000089,01/19,33,5,5,9,2
U000089,01/20,49,32,2,14,1
U000089,01/21,156,11,3,11,4
U000089,01/22,63,16,2,8,2
U000089,01/23,228,18,9,5,2
U000089,01/24,42,7,3,3,3
U000089,01/25,117,6,5,12,4
U000089,01/26,47,39,8,10,0
U000089,01/27,141,21,6,0,4
U000089,01/28,223,10,6,0,4
U000089,01/29,33,13,4,11,2
U000090,11/01,76,15,8,6,2
U000090,11/02,192,11,2,6,3
U000090,11/03,43,27,2,14,1
U000090,11/04,154,11,4,2,0
U000090,11/05,95,35,1,5,0
U000090,11/06,195,8,6,6,2
U000090,11/07,215,15,4,3,2
U000090,11/08,116,34,7,8,1
U000090,11/09,170,12,4,2,4
U000090,11/10,99,32,1,8,4
U000090,11/11,42,30,7,10,4
U000090,11/12,130,23,2,2,4
U000090,11/13,99,24,3,4,0
U000090,11/14,34,10,6,4,3
U000090,11/15,209,33,1,7,1
U000090,11/16,59,21,2,10,2
U000090,11/17,168,25,8,5,1
U000090,11/18,94,24,4,2,3
U000090,11/19,119,28,7,11,1
U000090,11/20,119,27,8,13,1
U000090,11/21,115,36,2,12,2
U000090,11/22,234,20,8,14,2
U000090,11/23,225,32,2,2,2
U000090,11/24,182,33,7,1,2
U000090,11/25,44,17,3,2,4
U000090,11/26,147,8,9,12,0
U000090,11/27,75,33,5,6,1
U000090,11/28,116,19,8,1,3
U000090,11/29,166,31,5,4,2
U000090,11/30,118,22,8,2,2
U000090,12/01,81,27,3,9,2
U000090,12/02,96,35,6,3,1
U000090,12/03,132,31,1,2,3
U000090,12/04,55,12,3,10,1
U000090,12/05,192,9,2,13,1
U000090,12/06,131,23,7,5,3
U000090,12/07,208,10,2,5,3
U000090,12/08,223,14,8,0,2
U000090,12/09,66,37,9,4,1
U000090,12/10,39,20,1,0,1
U000090,12/11,95,31,8,12,3
U000090,12/12,196,30,4,2,1
U000090,12/13,210,15,3,7,4
U000090,12/14,167,27,4,2,1
U000090,12/15,102,25,0,2,4
U000090,12/16,153,25,7,11,0
U000090,12/17,67,35,8,8,2
U000090,12/18,93,13,9,10,4
U000090,12/19,185,28,9,3,1
U000090,12/20,41,37,3,14,1
U000090,12/21,203,6,1,11,2
U000090,12/22,190,25,8,11,0
U000090,12/23,97,17,2,3,1
U000090,12/24,62,18,1,14,4
U000090,12/25,80,14,2,11,3
U000090,12/26,132,13,5,3,4
U000090,12/27,140,25,3,9,1
U000090,12/28,223,8,5,2,1
U000090,12/29,34,13,2,13,3
U000090,12/30,111,11,6,5,0
U000090,12/31,165,15,0,12,4
